hour,day_of_week,is_weekend,is_peak_hour,school_open,college_open,festival,political_event,mall_opening,special_event,rain,traffic_index
7,5,1,0,0,1,0,0,0,0,1,83
8,5,1,1,0,1,0,0,0,0,2,122
9,5,1,1,0,1,0,0,0,0,0,59
10,5,1,1,0,1,0,0,0,0,2,123
11,5,1,0,0,1,0,0,0,0,0,36
12,5,1,0,0,1,0,0,0,0,0,46
13,5,1,0,0,1,0,0,0,0,0,46
14,5,1,0,0,1,0,0,0,0,0,42
15,5,1,0,0,1,0,0,0,0,0,47
16,5,1,0,0,1,0,0,0,0,0,124
17,5,1,1,0,1,0,0,0,0,0,94
18,5,1,1,0,1,0,0,0,0,1,123
19,5,1,1,0,1,0,0,0,0,1,128
20,5,1,0,0,1,0,0,0,0,0,102
21,5,1,0,0,1,0,0,0,0,0,21
22,5,1,0,0,1,0,0,0,0,0,39
23,5,1,0,0,1,0,0,0,0,0,19
0,6,1,0,0,1,0,0,0,0,0,16
1,6,1,0,0,1,0,0,0,0,0,20
2,6,1,0,0,1,0,0,0,0,0,55
3,6,1,0,0,1,0,0,0,0,2,86
4,6,1,0,0,1,0,0,0,0,0,18
5,6,1,0,0,1,0,0,0,0,0,12
6,6,1,0,0,1,0,0,0,0,0,18
7,6,1,0,0,1,0,0,0,0,0,38
8,6,1,1,0,1,0,0,0,0,0,64
9,6,1,1,0,1,0,0,0,0,0,73
10,6,1,1,0,1,0,0,0,0,0,64
11,6,1,0,0,1,0,0,0,0,0,125
12,6,1,0,0,1,0,0,0,0,2,108
13,6,1,0,0,1,0,0,0,0,1,91
14,6,1,0,0,1,0,0,0,0,0,57
15,6,1,0,0,1,0,0,0,0,0,37
16,6,1,0,0,1,0,0,0,0,0,43
17,6,1,1,0,1,0,0,0,0,0,92
18,6,1,1,0,1,0,0,0,0,0,108
19,6,1,1,0,1,0,0,0,0,0,96
20,6,1,0,0,1,0,0,0,0,0,95
21,6,1,0,0,1,0,0,0,0,0,25
22,6,1,0,0,1,0,0,0,0,0,28
23,6,1,0,0,1,0,0,0,0,2,79
0,0,0,0,1,1,0,0,0,0,2,98
1,0,0,0,1,1,0,0,0,0,1,62
2,0,0,0,1,1,0,0,0,0,0,37
3,0,0,0,1,1,0,0,0,0,1,83
4,0,0,0,1,1,0,0,0,0,0,62
5,0,0,0,1,1,0,0,0,0,1,67
6,0,0,0,1,1,0,0,0,0,0,52
7,0,0,0,1,1,0,0,0,0,1,100
8,0,0,1,1,1,0,0,0,0,0,106
9,0,0,1,1,1,0,0,0,0,1,122
10,0,0,1,1,1,0,0,0,0,2,143
11,0,0,0,1,1,0,0,0,0,0,64
12,0,0,0,1,1,0,0,0,0,0,73
13,0,0,0,1,1,0,0,0,0,2,134
14,0,0,0,1,1,0,0,0,0,0,83
15,0,0,0,1,1,0,0,0,0,1,85
16,0,0,0,1,1,0,0,0,0,0,57
17,0,0,1,1,1,0,0,0,0,0,141
18,0,0,1,1,1,0,0,0,0,0,127
19,0,0,1,1,1,0,0,0,0,0,123
20,0,0,0,1,1,0,0,0,0,1,147
21,0,0,0,1,1,0,0,0,0,0,49
22,0,0,0,1,1,0,0,0,0,0,42
23,0,0,0,1,1,0,0,0,0,0,44
0,1,0,0,1,1,0,0,0,0,0,38
1,1,0,0,1,1,0,0,0,0,1,83
2,1,0,0,1,1,0,0,0,0,2,104
3,1,0,0,1,1,0,0,0,0,0,131
4,1,0,0,1,1,0,0,0,1,1,206
5,1,0,0,1,1,0,0,0,0,1,102
6,1,0,0,1,1,0,0,0,0,0,39
7,1,0,0,1,1,0,0,0,0,2,145
8,1,0,1,1,1,0,0,0,0,0,101
9,1,0,1,1,1,0,0,0,0,0,108
10,1,0,1,1,1,0,0,0,0,1,111
11,1,0,0,1,1,0,0,0,0,0,62
12,1,0,0,1,1,0,0,0,0,1,113
13,1,0,0,1,1,0,0,0,0,1,116
14,1,0,0,1,1,0,0,0,0,0,73
15,1,0,0,1,1,0,0,0,0,1,91
16,1,0,0,1,1,0,0,0,0,0,63
17,1,0,1,1,1,0,0,0,0,0,122
18,1,0,1,1,1,0,0,0,0,0,133
19,1,0,1,1,1,0,0,0,0,2,181
20,1,0,0,1,1,0,0,0,0,0,162
21,1,0,0,1,1,0,0,0,0,0,44
22,1,0,0,1,1,0,0,0,0,0,49
23,1,0,0,1,1,0,0,0,0,1,73
0,2,0,0,1,1,0,0,0,0,0,37
1,2,0,0,1,1,0,0,0,0,0,42
2,2,0,0,1,1,0,0,0,0,0,51
3,2,0,0,1,1,0,0,0,0,0,47
4,2,0,0,1,1,0,0,0,0,1,64
5,2,0,0,1,1,0,0,0,0,0,41
6,2,0,0,1,1,0,0,0,0,0,37
7,2,0,0,1,1,0,0,0,0,2,137
8,2,0,1,1,1,0,0,0,0,0,102
9,2,0,1,1,1,0,0,0,0,2,157
10,2,0,1,1,1,0,0,0,0,0,98
11,2,0,0,1,1,0,0,0,0,1,92
12,2,0,0,1,1,0,0,0,0,0,110
13,2,0,0,1,1,0,0,0,0,0,74
14,2,0,0,1,1,0,0,0,0,1,133
15,2,0,0,1,1,0,0,0,0,1,83
16,2,0,0,1,1,0,0,0,0,1,90
17,2,0,1,1,1,0,0,0,0,0,157
18,2,0,1,1,1,0,0,0,0,1,152
19,2,0,1,1,1,0,0,0,0,1,145
20,2,0,0,1,1,0,0,0,0,0,125
21,2,0,0,1,1,0,0,0,0,1,92
22,2,0,0,1,1,0,0,0,0,1,79
23,2,0,0,1,1,0,0,0,0,0,47
0,3,0,0,1,1,0,0,0,0,0,47
1,3,0,0,1,1,0,0,0,0,0,133
2,3,0,0,1,1,0,0,0,0,0,41
3,3,0,0,1,1,0,0,0,0,0,42
4,3,0,0,1,1,0,0,0,0,0,38
5,3,0,0,1,1,0,0,0,0,0,43
6,3,0,0,1,1,0,0,0,0,0,45
7,3,0,0,1,1,0,0,0,0,0,78
8,3,0,1,1,1,0,0,0,0,1,125
9,3,0,1,1,1,0,0,0,0,2,165
10,3,0,1,1,1,0,0,0,0,0,82
11,3,0,0,1,1,0,0,0,0,2,120
12,3,0,0,1,1,0,0,0,0,0,80
13,3,0,0,1,1,0,0,0,0,0,71
14,3,0,0,1,1,0,0,0,0,0,67
15,3,0,0,1,1,0,0,0,0,0,99
16,3,0,0,1,1,0,0,0,0,1,88
17,3,0,1,1,1,0,0,0,0,1,144
18,3,0,1,1,1,0,0,0,0,0,127
19,3,0,1,1,1,0,0,0,0,0,131
20,3,0,0,1,1,0,0,0,0,0,138
21,3,0,0,1,1,0,0,0,0,0,67
22,3,0,0,1,1,0,0,0,0,0,54
23,3,0,0,1,1,0,0,0,0,0,42
0,4,0,0,1,1,0,0,0,0,1,63
1,4,0,0,1,1,0,0,0,0,2,100
2,4,0,0,1,1,0,0,0,0,0,37
3,4,0,0,1,1,0,0,0,0,2,103
4,4,0,0,1,1,0,0,0,0,0,44
5,4,0,0,1,1,0,0,0,0,0,42
6,4,0,0,1,1,0,0,0,0,0,50
7,4,0,0,1,1,0,0,0,0,0,75
8,4,0,1,1,1,0,0,0,0,2,163
9,4,0,1,1,1,0,0,0,0,0,102
10,4,0,1,1,1,0,0,0,0,0,87
11,4,0,0,1,1,0,0,0,0,0,60
12,4,0,0,1,1,0,0,0,0,0,68
13,4,0,0,1,1,0,0,0,0,1,98
14,4,0,0,1,1,0,0,0,0,0,83
15,4,0,0,1,1,0,0,0,0,0,81
16,4,0,0,1,1,0,0,0,0,0,59
17,4,0,1,1,1,0,0,0,0,0,117
18,4,0,1,1,1,0,0,0,0,0,127
19,4,0,1,1,1,0,0,0,0,0,161
20,4,0,0,1,1,0,0,0,0,0,121
21,4,0,0,1,1,0,0,0,0,1,67
22,4,0,0,1,1,0,0,0,0,1,78
23,4,0,0,1,1,0,0,0,0,1,77
0,5,1,0,0,1,0,0,0,0,0,14
1,5,1,0,0,1,0,0,0,0,0,17
2,5,1,0,0,1,0,0,0,0,0,17
3,5,1,0,0,1,0,0,0,0,1,41
4,5,1,0,0,1,0,0,0,0,0,16
5,5,1,0,0,1,0,0,0,0,0,32
6,5,1,0,0,1,0,0,0,0,0,17
7,5,1,0,0,1,0,0,0,0,0,36
8,5,1,1,0,1,0,0,0,0,0,57
9,5,1,1,0,1,0,0,0,0,0,83
10,5,1,1,0,1,0,0,0,0,1,82
11,5,1,0,0,1,0,0,0,0,0,34
12,5,1,0,0,1,0,0,0,0,0,42
13,5,1,0,0,1,0,0,0,0,0,58
14,5,1,0,0,1,0,0,0,0,0,47
15,5,1,0,0,1,0,0,0,0,0,37
16,5,1,0,0,1,0,0,0,0,1,61
17,5,1,1,0,1,0,0,0,0,0,115
18,5,1,1,0,1,0,0,0,0,1,119
19,5,1,1,0,1,0,0,0,0,0,102
20,5,1,0,0,1,0,0,0,0,0,116
21,5,1,0,0,1,0,0,0,0,1,66
22,5,1,0,0,1,0,0,0,0,0,19
23,5,1,0,0,1,0,0,0,0,0,59
0,6,1,0,0,1,0,0,0,0,0,16
1,6,1,0,0,1,0,0,0,0,0,18
2,6,1,0,0,1,0,0,0,0,1,60
3,6,1,0,0,1,0,0,0,0,0,18
4,6,1,0,0,1,0,0,0,0,1,38
5,6,1,0,0,1,0,0,0,0,1,43
6,6,1,0,0,1,0,0,0,0,0,21
7,6,1,0,0,1,0,0,0,0,2,94
8,6,1,1,0,1,0,0,0,0,0,62
9,6,1,1,0,1,0,0,0,0,2,137
10,6,1,1,0,1,0,0,0,0,0,64
11,6,1,0,0,1,0,0,0,0,0,38
12,6,1,0,0,1,0,0,0,0,0,84
13,6,1,0,0,1,0,0,0,0,0,43
14,6,1,0,0,1,0,0,0,0,0,47
15,6,1,0,0,1,0,0,0,0,1,59
16,6,1,0,0,1,0,0,0,0,0,32
17,6,1,1,0,1,0,0,0,0,0,95
18,6,1,1,0,1,0,0,0,0,1,119
19,6,1,1,0,1,0,0,0,0,0,93
20,6,1,0,0,1,0,0,0,0,2,155
21,6,1,0,0,1,0,0,0,0,1,48
22,6,1,0,0,1,0,0,0,0,2,90
23,6,1,0,0,1,0,0,0,0,1,54
0,0,0,0,1,1,0,0,0,0,0,37
1,0,0,0,1,1,0,0,0,0,0,40
2,0,0,0,1,1,0,0,0,0,1,106
3,0,0,0,1,1,0,0,0,0,0,42
4,0,0,0,1,1,0,0,0,0,0,58
5,0,0,0,1,1,0,0,0,0,0,40
6,0,0,0,1,1,0,0,0,0,2,138
7,0,0,0,1,1,0,0,0,0,0,72
8,0,0,1,1,1,0,0,0,0,0,98
9,0,0,1,1,1,0,0,0,0,0,103
10,0,0,1,1,1,0,0,0,0,0,86
11,0,0,0,1,1,0,0,0,0,0,58
12,0,0,0,1,1,0,0,0,0,0,70
13,0,0,0,1,1,0,0,0,0,0,73
14,0,0,0,1,1,0,0,0,0,1,94
15,0,0,0,1,1,0,0,0,0,0,58
16,0,0,0,1,1,0,0,0,0,1,84
17,0,0,1,1,1,0,0,0,0,1,147
18,0,0,1,1,1,0,0,0,0,0,123
19,0,0,1,1,1,0,0,0,0,0,123
20,0,0,0,1,1,0,0,0,0,0,122
21,0,0,0,1,1,0,0,0,0,1,73
22,0,0,0,1,1,0,0,0,0,0,43
23,0,0,0,1,1,0,0,0,0,0,45
0,1,0,0,1,1,0,0,0,0,0,43
1,1,0,0,1,1,0,0,0,0,0,39
2,1,0,0,1,1,0,0,0,0,0,82
3,1,0,0,1,1,0,0,0,0,0,42
4,1,0,0,1,1,0,0,0,0,1,69
5,1,0,0,1,1,0,0,0,0,0,41
6,1,0,0,1,1,0,0,0,0,0,38
7,1,0,0,1,1,0,0,0,0,0,73
8,1,0,1,1,1,0,0,0,0,1,125
9,1,0,1,1,1,0,0,0,0,0,141
10,1,0,1,1,1,0,0,0,0,1,151
11,1,0,0,1,1,0,0,0,0,0,73
12,1,0,0,1,1,0,0,0,0,0,75
13,1,0,0,1,1,0,0,0,0,0,72
14,1,0,0,1,1,0,0,0,0,0,69
15,1,0,0,1,1,0,0,0,0,0,102
16,1,0,0,1,1,0,0,0,0,0,62
17,1,0,1,1,1,0,0,0,0,1,145
18,1,0,1,1,1,0,0,0,0,0,119
19,1,0,1,1,1,0,0,0,0,0,122
20,1,0,0,1,1,0,0,0,0,0,162
21,1,0,0,1,1,0,0,0,0,0,46
22,1,0,0,1,1,0,0,0,0,0,45
23,1,0,0,1,1,0,0,0,0,0,42
0,2,0,0,1,1,0,0,0,0,0,48
1,2,0,0,1,1,0,0,0,0,0,40
2,2,0,0,1,1,0,0,0,0,0,47
3,2,0,0,1,1,0,0,0,0,0,37
4,2,0,0,1,1,0,0,0,0,0,60
5,2,0,0,1,1,0,0,0,0,0,44
6,2,0,0,1,1,0,0,0,0,2,100
7,2,0,0,1,1,0,0,0,0,0,77
8,2,0,1,1,1,0,0,0,0,0,103
9,2,0,1,1,1,0,0,0,0,0,101
10,2,0,1,1,1,0,0,0,0,1,132
11,2,0,0,1,1,0,0,0,0,1,82
12,2,0,0,1,1,0,0,0,0,0,67
13,2,0,0,1,1,0,0,0,0,2,128
14,2,0,0,1,1,0,0,0,0,0,67
15,2,0,0,1,1,0,0,0,0,0,83
16,2,0,0,1,1,0,0,0,0,1,83
17,2,0,1,1,1,0,0,0,0,1,182
18,2,0,1,1,1,0,0,0,0,0,157
19,2,0,1,1,1,0,0,0,0,0,120
20,2,0,0,1,1,0,0,0,0,0,120
21,2,0,0,1,1,0,0,0,0,0,66
22,2,0,0,1,1,0,0,0,0,1,72
23,2,0,0,1,1,0,0,0,0,0,44
0,3,0,0,1,1,0,0,0,0,0,41
1,3,0,0,1,1,0,0,0,0,0,37
2,3,0,0,1,1,0,0,0,0,0,51
3,3,0,0,1,1,0,0,0,0,0,40
4,3,0,0,1,1,0,0,0,0,0,42
5,3,0,0,1,1,0,0,0,0,2,117
6,3,0,0,1,1,0,0,0,0,1,72
7,3,0,0,1,1,0,0,0,0,0,76
8,3,0,1,1,1,0,0,0,0,1,137
9,3,0,1,1,1,0,0,0,0,1,128
10,3,0,1,1,1,0,0,0,0,1,118
11,3,0,0,1,1,0,0,0,0,0,63
12,3,0,0,1,1,0,0,0,0,0,69
13,3,0,0,1,1,0,0,0,0,0,77
14,3,0,0,1,1,0,0,0,0,0,71
15,3,0,0,1,1,0,0,0,0,0,153
16,3,0,0,1,1,0,0,0,0,0,61
17,3,0,1,1,1,0,0,0,0,0,139
18,3,0,1,1,1,0,0,0,0,1,182
19,3,0,1,1,1,0,0,0,0,0,117
20,3,0,0,1,1,0,0,0,0,0,128
21,3,0,0,1,1,0,0,0,0,2,106
22,3,0,0,1,1,0,0,0,0,2,124
23,3,0,0,1,1,0,0,0,0,1,71
0,4,0,0,1,1,0,0,0,0,2,105
1,4,0,0,1,1,0,0,0,0,0,41
2,4,0,0,1,1,0,0,0,0,2,101
3,4,0,0,1,1,0,0,0,0,0,40
4,4,0,0,1,1,0,0,0,0,0,40
5,4,0,0,1,1,0,0,0,0,0,53
6,4,0,0,1,1,0,0,0,0,0,44
7,4,0,0,1,1,0,0,0,0,0,83
8,4,0,1,1,1,0,0,0,0,0,97
9,4,0,1,1,1,0,0,0,0,1,123
10,4,0,1,1,1,0,0,0,0,0,88
11,4,0,0,1,1,0,0,0,0,0,70
12,4,0,0,1,1,0,0,0,0,1,182
13,4,0,0,1,1,0,0,0,0,0,69
14,4,0,0,1,1,0,0,0,0,0,72
15,4,0,0,1,1,0,0,0,0,0,61
16,4,0,0,1,1,0,0,0,0,0,64
17,4,0,1,1,1,0,0,0,0,0,124
18,4,0,1,1,1,0,0,0,0,2,190
19,4,0,1,1,1,0,0,0,0,0,118
20,4,0,0,1,1,0,0,0,0,0,133
21,4,0,0,1,1,0,0,0,0,1,75
22,4,0,0,1,1,0,0,0,0,1,71
23,4,0,0,1,1,0,0,0,0,0,45
0,5,1,0,0,1,0,0,0,0,0,16
1,5,1,0,0,1,0,0,0,0,0,15
2,5,1,0,0,1,0,0,0,0,0,37
3,5,1,0,0,1,0,0,0,0,0,13
4,5,1,0,0,1,0,0,0,0,0,27
5,5,1,0,0,1,0,0,0,0,2,72
6,5,1,0,0,1,0,0,0,0,0,13
7,5,1,0,0,1,0,0,0,0,0,38
8,5,1,1,0,1,0,0,0,0,0,60
9,5,1,1,0,1,0,0,0,0,0,59
10,5,1,1,0,1,0,0,0,0,0,57
11,5,1,0,0,1,0,0,0,0,0,34
12,5,1,0,0,1,0,0,0,0,1,72
13,5,1,0,0,1,0,0,0,0,0,48
14,5,1,0,0,1,0,0,0,0,0,43
15,5,1,0,0,1,0,0,0,0,0,38
16,5,1,0,0,1,0,0,0,0,0,52
17,5,1,1,0,1,0,0,0,0,0,97
18,5,1,1,0,1,0,0,0,0,0,105
19,5,1,1,0,1,0,0,0,0,0,94
20,5,1,0,0,1,0,0,0,0,0,100
21,5,1,0,0,1,0,0,0,0,1,46
22,5,1,0,0,1,0,0,0,0,2,123
23,5,1,0,0,1,0,0,0,0,1,42
0,6,1,0,0,1,0,0,0,0,1,49
1,6,1,0,0,1,0,0,0,0,0,13
2,6,1,0,0,1,0,0,0,0,2,73
3,6,1,0,0,1,0,0,0,0,0,18
4,6,1,0,0,1,0,0,0,0,2,77
5,6,1,0,0,1,0,0,0,0,2,73
6,6,1,0,0,1,0,0,0,0,1,39
7,6,1,0,0,1,0,0,0,0,2,103
8,6,1,1,0,1,0,0,0,0,0,103
9,6,1,1,0,1,0,0,0,0,0,63
10,6,1,1,0,1,0,0,0,0,0,72
11,6,1,0,0,1,0,0,0,0,0,36
12,6,1,0,0,1,0,0,0,0,0,43
13,6,1,0,0,1,0,0,0,0,0,88
14,6,1,0,0,1,0,0,0,0,2,123
15,6,1,0,0,1,0,0,0,0,0,47
16,6,1,0,0,1,1,0,0,0,1,178
17,6,1,1,0,1,0,0,0,0,2,156
18,6,1,1,0,1,0,0,0,0,2,157
19,6,1,1,0,1,0,0,0,0,2,157
20,6,1,0,0,1,0,0,0,0,0,92
21,6,1,0,0,1,0,0,0,0,2,92
22,6,1,0,0,1,0,0,0,0,1,63
23,6,1,0,0,1,0,0,0,0,0,22
0,0,0,0,1,1,0,0,0,0,0,38
1,0,0,0,1,1,0,0,0,0,1,83
2,0,0,0,1,1,0,0,0,0,0,43
3,0,0,0,1,1,0,0,0,0,0,47
4,0,0,0,1,1,0,0,0,0,0,37
5,0,0,0,1,1,0,0,0,0,0,38
6,0,0,0,1,1,0,0,0,0,0,133
7,0,0,0,1,1,0,0,0,0,1,97
8,0,0,1,1,1,0,0,0,0,0,97
9,0,0,1,1,1,0,0,0,0,0,102
10,0,0,1,1,1,0,0,0,0,0,105
11,0,0,0,1,1,0,0,0,0,0,83
12,0,0,0,1,1,0,0,0,0,2,130
13,0,0,0,1,1,0,0,0,0,0,68
14,0,0,0,1,1,0,0,0,0,0,74
15,0,0,0,1,1,0,0,0,0,0,60
16,0,0,0,1,1,0,0,0,0,0,68
17,0,0,1,1,1,0,0,0,0,1,147
18,0,0,1,1,1,0,0,0,0,1,148
19,0,0,1,1,1,0,0,0,0,0,127
20,0,0,0,1,1,0,0,0,0,0,120
21,0,0,0,1,1,0,0,0,0,0,64
22,0,0,0,1,1,0,0,0,0,0,46
23,0,0,0,1,1,0,0,0,0,0,43
0,1,0,0,1,1,0,0,0,0,0,133
1,1,0,0,1,1,0,0,0,0,0,41
2,1,0,0,1,1,0,0,0,0,0,46
3,1,0,0,1,1,0,0,0,0,2,97
4,1,0,0,1,1,0,0,0,0,2,102
5,1,0,0,1,1,0,0,0,0,0,43
6,1,0,0,1,1,0,0,0,0,1,64
7,1,0,0,1,1,0,0,0,0,0,82
8,1,0,1,1,1,0,0,0,0,0,108
9,1,0,1,1,1,0,0,0,0,1,128
10,1,0,1,1,1,0,0,0,0,2,145
11,1,0,0,1,1,0,0,0,0,2,123
12,1,0,0,1,1,0,0,0,0,0,68
13,1,0,0,1,1,0,0,0,0,0,72
14,1,0,0,1,1,0,0,0,0,1,96
15,1,0,0,1,1,0,0,0,0,0,63
16,1,0,0,1,1,0,0,0,0,0,68
17,1,0,1,1,1,0,0,0,0,0,122
18,1,0,1,1,1,0,0,0,0,0,162
19,1,0,1,1,1,0,0,0,0,0,117
20,1,0,0,1,1,0,0,0,0,0,122
21,1,0,0,1,1,0,0,0,0,2,114
22,1,0,0,1,1,0,0,0,0,0,47
23,1,0,0,1,1,0,0,0,0,0,47
0,2,0,0,1,1,0,0,0,0,0,41
1,2,0,0,1,1,0,0,0,0,0,39
2,2,0,0,1,1,0,0,0,0,0,38
3,2,0,0,1,1,0,0,0,0,0,129
4,2,0,0,1,1,0,0,0,0,1,64
5,2,0,0,1,1,0,0,0,0,0,58
6,2,0,0,1,1,0,0,0,0,2,106
7,2,0,0,1,1,0,0,0,0,0,78
8,2,0,1,1,1,0,0,0,0,0,102
9,2,0,1,1,1,0,0,0,0,0,109
10,2,0,1,1,1,0,0,0,0,0,104
11,2,0,0,1,1,0,0,0,0,1,88
12,2,0,0,1,1,0,0,0,0,0,68
13,2,0,0,1,1,0,0,0,0,0,70
14,2,0,0,1,1,0,0,0,0,1,98
15,2,0,0,1,1,0,0,0,0,2,119
16,2,0,0,1,1,0,0,0,0,1,102
17,2,0,1,1,1,0,0,0,0,0,122
18,2,0,1,1,1,0,0,0,0,1,152
19,2,0,1,1,1,0,0,0,0,0,128
20,2,0,0,1,1,0,0,0,0,0,121
21,2,0,0,1,1,0,0,0,0,0,48
22,2,0,0,1,1,0,0,0,0,0,49
23,2,0,0,1,1,0,0,0,0,0,63
0,3,0,0,1,1,0,0,0,0,0,42
1,3,0,0,1,1,0,0,0,0,1,68
2,3,0,0,1,1,0,0,0,0,0,38
3,3,0,0,1,1,0,0,0,0,0,43
4,3,0,0,1,1,0,0,0,0,0,39
5,3,0,0,1,1,0,0,0,0,2,107
6,3,0,0,1,1,0,0,0,0,0,41
7,3,0,0,1,1,0,0,0,0,0,86
8,3,0,1,1,1,0,0,0,0,1,128
9,3,0,1,1,1,0,0,0,0,1,131
10,3,0,1,1,1,0,0,0,0,0,125
11,3,0,0,1,1,0,0,0,0,0,58
12,3,0,0,1,1,0,0,0,0,1,114
13,3,0,0,1,1,0,0,0,0,0,67
14,3,0,0,1,1,0,0,0,0,0,73
15,3,0,0,1,1,0,0,0,0,1,108
16,3,0,0,1,1,0,0,0,0,0,82
17,3,0,1,1,1,0,0,0,0,0,122
18,3,0,1,1,1,0,0,0,0,0,118
19,3,0,1,1,1,0,0,0,0,0,124
20,3,0,0,1,1,0,0,0,0,0,130
21,3,0,0,1,1,0,0,0,0,1,69
22,3,0,0,1,1,0,0,0,0,0,53
23,3,0,0,1,1,0,0,0,0,0,44
0,4,0,0,1,1,0,0,0,0,0,42
1,4,0,0,1,1,0,0,0,0,0,42
2,4,0,0,1,1,0,0,0,0,2,97
3,4,0,0,1,1,0,0,0,0,0,80
4,4,0,0,1,1,0,0,0,0,0,42
5,4,0,0,1,1,0,0,0,0,0,77
6,4,0,0,1,1,0,0,0,0,0,40
7,4,0,0,1,1,0,0,0,0,0,82
8,4,0,1,1,1,0,0,0,0,1,135
9,4,0,1,1,1,0,0,0,0,2,164
10,4,0,1,1,1,0,0,0,0,0,87
11,4,0,0,1,1,0,0,0,0,0,60
12,4,0,0,1,1,0,0,0,0,1,118
13,4,0,0,1,1,0,0,0,0,1,105
14,4,0,0,1,1,0,0,0,0,0,69
15,4,0,0,1,1,0,0,0,0,0,72
16,4,0,0,1,1,0,0,0,0,0,62
17,4,0,1,1,1,0,0,0,0,1,148
18,4,0,1,1,1,0,0,0,0,1,163
19,4,0,1,1,1,0,0,0,0,0,118
20,4,0,0,1,1,0,0,0,0,0,132
21,4,0,0,1,1,0,0,0,0,2,108
22,4,0,0,1,1,0,0,0,0,1,71
23,4,0,0,1,1,0,0,0,0,2,106
0,5,1,0,0,1,0,0,0,0,1,43
1,5,1,0,0,1,0,0,0,0,0,25
2,5,1,0,0,1,0,0,0,0,0,17
3,5,1,0,0,1,0,0,0,0,0,13
4,5,1,0,0,1,0,0,0,0,0,15
5,5,1,0,0,1,0,0,0,0,0,12
6,5,1,0,0,1,0,0,0,0,1,53
7,5,1,0,0,1,0,0,0,0,0,38
8,5,1,1,0,1,0,0,0,0,1,88
9,5,1,1,0,1,0,0,0,0,0,78
10,5,1,1,0,1,0,0,0,0,2,123
11,5,1,0,0,1,0,0,0,0,0,48
12,5,1,0,0,1,0,0,0,0,0,46
13,5,1,0,0,1,0,0,0,0,0,44
14,5,1,0,0,1,0,0,0,0,0,64
15,5,1,0,0,1,0,0,0,0,1,68
16,5,1,0,0,1,0,0,0,0,1,66
17,5,1,1,0,1,0,0,0,0,0,102
18,5,1,1,0,1,0,0,0,0,0,97
19,5,1,1,0,1,0,0,0,0,0,98
20,5,1,0,0,1,0,0,0,0,0,108
21,5,1,0,0,1,0,0,0,0,2,86
22,5,1,0,0,1,0,0,0,0,1,46
23,5,1,0,0,1,0,0,0,0,0,42
0,6,1,0,0,1,0,0,0,0,1,39
1,6,1,0,0,1,0,0,0,0,0,15
2,6,1,0,0,1,0,0,0,0,2,96
3,6,1,0,0,1,0,0,0,0,0,25
4,6,1,0,0,1,0,0,0,0,1,40
5,6,1,0,0,1,0,0,0,0,1,37
6,6,1,0,0,1,0,0,0,0,0,14
7,6,1,0,0,1,0,0,0,0,1,68
8,6,1,1,0,1,0,0,0,0,0,60
9,6,1,1,0,1,0,0,0,0,0,73
10,6,1,1,0,1,0,0,0,0,0,103
11,6,1,0,0,1,0,0,0,0,2,104
12,6,1,0,0,1,0,0,0,0,1,69
13,6,1,0,0,1,0,0,0,0,1,77
14,6,1,0,0,1,0,0,0,0,1,73
15,6,1,0,0,1,0,0,0,0,0,37
16,6,1,0,0,1,0,0,0,0,2,94
17,6,1,1,0,1,0,0,0,0,0,95
18,6,1,1,0,1,0,0,0,0,0,117
19,6,1,1,0,1,0,0,0,0,0,97
20,6,1,0,0,1,0,0,0,0,1,118
21,6,1,0,0,1,0,0,0,0,1,85
22,6,1,0,0,1,0,0,0,0,0,20
23,6,1,0,0,1,0,0,0,0,0,29
0,0,0,0,1,1,0,0,0,0,1,65
1,0,0,0,1,1,0,0,0,0,0,43
2,0,0,0,1,1,0,0,0,0,1,83
3,0,0,0,1,1,0,0,0,0,2,99
4,0,0,0,1,1,0,0,0,0,0,41
5,0,0,0,1,1,0,0,0,0,0,40
6,0,0,0,1,1,0,0,0,0,1,65
7,0,0,0,1,1,0,0,0,0,1,97
8,0,0,1,1,1,0,0,0,0,0,101
9,0,0,1,1,1,0,0,0,0,2,161
10,0,0,1,1,1,0,0,0,0,0,98
11,0,0,0,1,1,0,0,0,0,0,58
12,0,0,0,1,1,0,0,0,0,1,98
13,0,0,0,1,1,0,0,0,0,1,96
14,0,0,0,1,1,0,0,0,0,0,93
15,0,0,0,1,1,0,0,0,0,1,108
16,0,0,0,1,1,0,0,0,0,0,62
17,0,0,1,1,1,0,0,0,0,0,138
18,0,0,1,1,1,0,0,0,0,0,123
19,0,0,1,1,1,0,0,0,0,1,148
20,0,0,0,1,1,0,0,0,0,0,126
21,0,0,0,1,1,0,0,0,0,0,48
22,0,0,0,1,1,0,0,0,0,0,46
23,0,0,0,1,1,0,0,0,0,1,71
0,1,0,0,1,1,0,1,0,1,0,363
1,1,0,0,1,1,0,0,0,0,1,77
2,1,0,0,1,1,0,0,0,0,0,41
3,1,0,0,1,1,0,0,0,0,0,48
4,1,0,0,1,1,0,0,0,0,0,40
5,1,0,0,1,1,0,0,0,0,1,66
6,1,0,0,1,1,0,0,0,0,2,100
7,1,0,0,1,1,0,0,0,0,0,74
8,1,0,1,1,1,0,0,0,0,0,102
9,1,0,1,1,1,0,0,0,0,0,107
10,1,0,1,1,1,0,0,0,0,0,83
